assists_x,clean_sheets_x,expected_goal_involvements,expected_goals_conceded,goals_conceded_x,goals_scored_x,minutes,round,selected,starts,threat,total_points,value,id,element_type,first_name,second_name,team,average_total_points,minutes_played,total_starts,avg_selected,goals_scored_y,assists_y,total_xgc,goals_conceded_y,clean_sheets_y,total_xgi,avg_threat
0,0,0.0,0.0,0,0,0,11,330,0,0.0,0,50,490,MID,Pierre-Emile,Højbjerg,18,0.0,0,0,342,0,0,,,,0.0,0.0
0,0,0.01,1.74,2,0,90,11,23690,1,2.0,1,43,486,DEF,Radu,Drăgușin,18,0.6,189,2,18600,0,0,3.79,3.0,0.0,,
0,0,0.0,0.0,0,0,0,11,99551,0,0.0,0,67,186,MID,Raheem,Sterling,1,0.4,111,2,108599,0,0,,,,0.38,7.5
0,0,0.06,0.28,1,0,16,11,4128,0,5.0,1,55,620,MID,Ramón,Sosa,16,0.8,52,0,3514,0,0,,,,0.28,4.0
0,1,0.09,0.77,0,0,74,11,186289,1,4.0,2,69,375,FWD,Rasmus,Højlund,14,3.8,400,5,102676,1,1,,,,1.01,10.67
0,1,0.17,0.66,0,0,90,11,1337818,1,13.0,6,47,533,DEF,Rayan,Aït-Nouri,20,4.6,540,6,616608,3,1,12.89,13.0,1.0,,
1,1,0.31,1.48,0,0,74,11,1130127,1,11.0,5,58,252,FWD,Raúl,Jiménez,9,4.2,484,6,818122,2,2,,,,4.03,31.33
0,0,0.0,0.04,0,0,8,11,63547,0,0.0,1,49,172,DEF,Reece,James,6,1.0,240,3,25857,0,0,5.78,4.0,0.0,,
0,1,0.35,1.48,0,0,81,11,10985,1,46.0,3,50,10,MID,Reiss,Nelson,9,2.2,240,2,10676,0,1,,,,1.07,20.83
0,0,0.0,0.0,0,0,0,11,65617,0,0.0,0,40,209,GK,Remi,Matthews,7,0.0,0,0,68195,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,24497,0,0.0,0,45,184,MID,Renato,Palma Veiga,6,0.0,57,0,26683,0,0,,,,0.26,0.67
0,0,0.0,0.0,0,0,0,11,6820,0,0.0,0,40,334,DEF,Rhys,Williams,12,0.0,0,0,7538,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,12716,0,0.0,0,42,302,DEF,Ricardo,Barbosa Pereira,11,0.4,146,2,13177,0,0,2.08,4.0,0.0,,
0,0,0.0,0.0,0,0,0,11,151207,0,0.0,0,58,578,DEF,Riccardo,Calafiori,1,0.6,269,3,203674,0,0,2.75,5.0,0.0,,
0,0,0.0,0.0,0,0,0,11,40426,0,0.0,0,68,497,FWD,Richarlison,de Andrade,18,1.0,62,0,40439,0,1,,,,0.49,1.67
0,0,0.0,0.0,0,0,0,11,3431,0,0.0,0,43,92,DEF,Rico,Henry,4,0.0,0,0,3736,0,0,0.0,0.0,0.0,,
0,0,0.02,2.29,2,0,90,11,1637562,1,2.0,0,49,355,DEF,Rico,Lewis,13,2.6,457,5,1510189,0,1,7.74,6.0,1.0,,
0,0,0.0,0.99,1,0,90,11,1213315,1,0.0,2,47,185,GK,Robert,Sánchez,6,2.4,540,6,1228879,0,0,8.79,8.0,0.0,,
0,0,0.0,0.0,0,0,0,11,11213,0,0.0,0,45,51,GK,Robin,Olsen,2,0.0,0,0,11004,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,8510,0,0.0,0,43,202,DEF,Rob,Holding,7,0.0,0,0,8759,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,97759,0,0.0,0,63,360,MID,Rodrigo 'Rodri',Hernandez,13,0.0,0,0,109502,0,0,,,,0.0,0.0
0,0,0.3,1.72,2,1,83,11,19866,1,23.0,7,50,480,MID,Rodrigo,Bentancur,18,2.4,318,4,19322,1,0,,,,0.5,5.0
0,0,0.0,0.17,0,0,1,11,8057,0,0.0,1,52,563,MID,Rodrigo,Martins Gomes,20,0.4,2,0,8302,0,0,,,,0.0,0.0
0,0,0.0,0.04,0,0,15,11,200401,0,0.0,1,56,251,FWD,Rodrigo,Muniz Carvalho,9,1.6,53,0,275584,1,0,,,,0.22,2.83
0,0,0.0,0.0,0,0,0,11,646,0,0.0,0,50,66,MID,Romain,Faivre,3,0.0,0,0,680,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,7867,0,0.0,0,40,627,DEF,Roman,Dixon,8,0.0,0,0,7248,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,22203,0,0.0,0,63,175,FWD,Romelu,Lukaku Bolingoli,6,0.0,0,0,23159,0,0,,,,0.0,0.0
0,0,0.03,0.82,1,0,67,11,100662,1,0.0,2,45,174,MID,Roméo,Lavia,6,1.8,271,4,86053,0,1,,,,0.08,0.0
0,0,0.0,0.0,0,0,0,11,34199,0,0.0,0,39,460,DEF,Ronnie,Edwards,17,0.0,0,0,24127,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,33909,0,0.0,0,52,29,MID,Ross,Barkley,2,1.6,156,1,40678,1,0,,,,0.74,14.0
0,0,0.0,0.0,0,0,0,11,248150,0,0.0,0,45,473,FWD,Ross,Stewart,17,0.2,71,1,333066,0,0,,,,0.14,0.67
0,0,0.63,1.02,3,0,75,11,19954,1,12.0,1,49,63,MID,Ryan,Christie,3,2.6,410,5,19658,1,0,,,,1.06,9.0
0,0,0.0,0.0,0,0,0,11,2868,0,0.0,0,48,397,MID,Ryan,Fraser,17,-0.4,56,1,3177,0,0,,,,0.11,1.5
0,1,0.05,1.38,0,0,90,11,99467,1,1.0,3,50,323,MID,Ryan,Gravenberch,12,2.4,540,6,95384,0,0,,,,0.67,2.0
0,0,0.18,1.01,1,0,45,11,6627,1,6.0,1,43,467,DEF,Ryan,Manning,17,1.6,329,5,6483,0,1,8.79,6.0,0.0,,
0,0,0.0,0.0,0,0,0,11,13039,0,0.0,0,42,579,DEF,Ryan,Sessegnon,9,0.0,0,0,13740,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,5588,0,0.0,0,45,602,MID,Ryan,Trevitt,4,0.0,0,0,5800,0,0,,,,0.0,0.0
0,0,0.14,1.7,3,0,90,11,36058,1,19.0,1,49,449,MID,Ryan,Yates,16,3.4,540,6,23302,1,0,,,,1.31,16.67
0,0,0.0,0.0,0,0,0,11,340797,0,0.0,0,55,361,DEF,Rúben,Gato Alves Dias,13,2.0,360,4,406455,0,0,5.35,4.0,1.0,,
0,0,0.0,0.0,0,0,0,11,1383,0,0.0,0,45,638,MID,Salah-Eddine,Oulad M'hand,1,0.0,0,0,1329,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,11138,0,0.0,0,45,451,MID,Samuel,Amo-Ameyaw,17,0.0,0,0,12059,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,1238,0,0.0,0,49,459,MID,Samuel,Edozie,17,0.0,0,0,1372,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,2470,0,0.0,0,54,41,MID,Samuel,Iling-Junior,2,0.0,0,0,2619,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,46472,0,0.0,0,44,204,GK,Sam,Johnstone,20,0.4,180,2,49543,0,0,6.79,7.0,0.0,,
0,0,0.04,1.82,1,0,90,11,23265,1,0.0,2,49,278,MID,Sam,Morsy,10,2.8,450,5,26059,0,1,,,,0.33,0.83
0,0,0.45,1.28,1,1,70,11,27580,1,56.0,9,58,611,MID,Sam,Szmodics,10,4.2,252,3,28507,2,0,,,,1.58,18.17
0,1,0.15,1.52,0,0,90,11,2322,1,0.0,3,50,622,MID,Sander,Berge,9,2.2,434,5,2035,0,0,,,,0.23,0.0
1,0,0.01,0.16,0,0,21,11,33345,0,0.0,4,55,417,MID,Sandro,Tonali,15,2.0,325,4,34171,0,1,,,,0.36,5.0
0,1,0.0,0.66,0,0,90,11,8006,1,0.0,6,43,564,DEF,Santiago,Bueno,20,1.8,436,5,7711,0,0,8.49,8.0,1.0,,
0,0,0.0,0.0,0,0,0,11,4304,0,0.0,0,48,555,FWD,Saša,Kalajdžić,20,0.0,0,0,4642,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,4226,0,0.0,0,49,249,MID,Saša,Lukić,9,0.4,172,2,5025,0,0,,,,0.07,0.0
0,0,0.0,0.0,0,0,0,11,22050,0,0.0,0,40,344,GK,Scott,Carson,13,0.0,0,0,22189,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,17471,0,0.0,0,49,381,MID,Scott,McTominay,14,0.0,0,0,19338,0,0,,,,0.0,0.0
1,0,0.35,0.63,1,0,90,11,56267,1,10.0,5,47,410,MID,Sean,Longstaff,15,2.0,238,2,59144,0,1,,,,0.6,4.83
0,0,0.19,2.61,2,0,90,11,345765,1,9.0,1,41,338,DEF,Sepp,van den Berg,4,1.0,536,6,282676,0,0,8.59,13.0,0.0,,
0,0,0.0,0.0,0,0,0,11,18990,0,0.0,0,42,496,DEF,Sergio,Reguilón,18,0.0,0,0,19870,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,3639,0,0.0,0,45,458,MID,Shea,Charles,17,0.0,0,0,4093,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,7561,0,0.0,0,40,640,DEF,Sil,Swinkels,2,0.0,0,0,6959,0,0,0.0,0.0,0.0,,
0,0,0.03,2.03,1,0,64,11,42932,1,0.0,2,53,113,MID,Simon,Adingra,5,0.6,67,1,54406,0,0,,,,0.05,0.33
0,0,0.0,0.0,0,0,0,11,635,0,0.0,0,65,132,MID,Solly,March,5,0.0,0,0,625,0,0,,,,0.0,0.0
0,0,0.59,1.74,2,0,90,11,827283,1,44.0,2,99,503,MID,Son,Heung-min,18,2.8,214,3,677926,1,1,,,,1.6,16.67
0,0,0.0,0.0,0,0,0,11,4955,0,0.0,0,45,312,MID,Stefan,Bajčetić Maquieira,12,0.0,0,0,5776,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,55114,0,0.0,0,53,358,GK,Stefan,Ortega Moreno,13,0.0,0,0,56092,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,82320,0,0.0,0,53,298,MID,Stephy,Mavididi,11,1.4,395,5,106342,0,0,,,,0.96,4.83
0,0,0.0,0.0,0,0,0,11,48990,0,0.0,0,40,242,GK,Steven,Benda,9,0.0,0,0,49352,0,0,0.0,0.0,0.0,,
0,0,0.06,0.03,0,0,30,11,25802,0,4.0,1,45,474,DEF,Sugawara,Yukinari,17,2.2,281,3,26754,0,1,5.77,6.0,1.0,,
0,0,0.0,0.0,0,0,0,11,1396,0,0.0,0,44,393,DEF,Sven,Botman,15,0.0,0,0,1422,0,0,0.0,0.0,0.0,,
0,1,0.62,1.46,0,0,73,11,145230,1,45.0,3,65,571,MID,Sávio 'Savinho',Moreira de Oliveira,13,2.0,244,3,180505,0,0,,,,2.9,19.83
0,0,0.0,0.0,0,0,0,11,3600,0,0.0,0,43,221,DEF,Séamus,Coleman,8,0.0,0,0,3341,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,3296,0,0.0,0,50,468,FWD,Sékou,Mara,17,0.0,0,0,3656,0,0,,,,0.0,0.0
0,0,0.0,0.19,0,0,2,11,34427,0,2.0,1,56,424,FWD,Taiwo,Awoniyi,16,0.8,73,1,37496,0,0,,,,0.36,3.83
0,0,0.0,0.0,0,0,0,11,18807,0,0.0,0,44,131,DEF,Tariq,Lamptey,5,0.6,10,0,18429,0,1,0.53,2.0,0.0,,
0,0,0.0,0.0,0,0,0,11,3573,0,0.0,0,45,538,MID,Tawanda,Chirewa,20,0.0,0,0,4099,0,0,,,,0.0,0.0
0,0,0.19,1.26,2,0,90,11,1095746,1,11.0,0,41,461,DEF,Taylor,Harwood-Bellis,17,1.8,540,6,1077235,1,0,13.19,12.0,1.0,,
0,0,0.21,1.28,1,0,90,11,111149,1,7.0,2,50,20,MID,Thomas,Partey,1,2.0,522,6,133457,0,0,,,,0.62,4.5
0,0,0.0,0.0,0,0,0,11,80417,0,0.0,0,42,244,DEF,Timothy,Castagne,9,0.4,30,0,98520,0,0,0.64,1.0,0.0,,
0,0,0.27,0.02,0,0,24,11,17661,0,11.0,1,62,509,MID,Timo,Werner,18,1.6,226,2,18000,0,1,,,,1.2,13.83
0,0,0.0,0.0,0,0,0,11,69282,0,0.0,0,45,226,MID,Tim,Iroegbunam,8,0.2,22,0,102482,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,641,0,0.0,0,45,253,DEF,Tim,Ream,9,0.0,0,0,689,0,0,0.0,0.0,0.0,,
0,0,0.01,0.63,1,0,90,11,215940,1,0.0,2,45,409,DEF,Tino,Livramento,15,2.6,391,4,224707,0,0,4.72,4.0,1.0,,
0,0,0.0,0.0,0,0,0,11,5697,0,0.0,0,45,613,MID,Toby,Collyer,14,0.0,0,0,6223,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,4021,0,0.0,0,48,22,DEF,Tomiyasu,Takehiro,1,0.2,6,0,4066,0,0,0.04,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,5704,0,0.0,0,48,544,MID,Tommy,Doyle,20,1.6,209,2,4600,0,1,,,,0.28,1.83
0,0,0.0,0.0,0,0,0,11,3408,0,0.0,0,45,639,GK,Tommy,Setford,1,0.0,0,0,2793,0,0,0.0,0.0,0.0,,
0,0,0.01,0.04,0,0,7,11,3572,0,0.0,1,48,243,MID,Tom,Cairney,9,0.8,50,0,3600,0,0,,,,0.37,0.0
0,0,0.0,0.0,0,0,0,11,55075,0,0.0,0,45,286,FWD,Tom,Cannon,11,0.0,0,0,66913,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,26344,0,0.0,0,40,374,GK,Tom,Heaton,14,0.0,0,0,26307,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,180092,0,0.0,0,40,556,GK,Tom,King,20,0.0,0,0,174681,0,0,0.0,0.0,0.0,,
0,1,0.11,1.11,0,0,90,11,239519,1,2.0,3,50,530,MID,Tomáš,Souček,19,1.4,375,4,281220,1,0,,,,0.85,10.17
0,0,0.0,0.0,0,0,0,11,1432,0,0.0,0,45,661,MID,Tony,Yogane,4,0.0,0,0,1212,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,17531,0,0.0,0,43,187,DEF,Tosin,Adarabioyo,6,0.0,53,1,20293,0,0,2.09,2.0,0.0,,
0,1,0.03,0.66,0,0,90,11,16575,1,0.0,8,43,567,DEF,Toti António,Gomes,20,2.0,467,6,16621,0,0,11.32,11.0,1.0,,
0,0,0.03,0.15,0,0,24,11,3117809,1,0.0,1,70,311,DEF,Trent,Alexander-Arnold,12,2.8,464,6,3231296,0,0,4.24,5.0,1.0,,
0,0,0.0,1.83,2,0,90,11,46256,1,0.0,1,44,159,DEF,Trevoh,Chalobah,7,4.0,447,5,22838,1,0,7.01,6.0,1.0,,
0,0,0.05,0.95,3,0,66,11,1444,1,4.0,2,49,60,MID,Tyler,Adams,3,0.6,99,1,884,0,0,,,,0.06,0.67
0,0,0.04,0.24,1,0,45,11,311826,0,4.0,1,46,608,MID,Tyler,Dibling,17,0.8,363,4,320746,0,0,,,,0.37,6.5
0,0,0.0,0.0,0,0,0,11,18996,0,0.0,0,44,331,MID,Tyler,Morton,12,0.0,0,0,11746,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,863,0,0.0,0,44,379,DEF,Tyrell,Malacia,14,0.0,0,0,891,0,0,0.0,0.0,0.0,,
0,0,0.11,1.83,2,0,90,11,178016,1,4.0,1,49,210,DEF,Tyrick,Mitchell,7,2.2,492,6,174700,0,0,7.4,8.0,1.0,,
0,0,0.0,0.0,0,0,0,11,6903,0,0.0,0,44,49,DEF,Tyrone,Mings,2,0.0,0,0,5253,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,431899,0,0.0,0,40,116,DEF,Valentín,Barco,5,0.0,0,0,538346,0,0,0.0,0.0,0.0,,
0,0,0.01,0.7,3,0,90,11,12329,1,0.0,-1,45,296,DEF,Victor,Kristiansen,11,1.4,413,5,13143,0,0,10.16,10.0,1.0,,
0,0,0.0,0.0,0,0,0,11,9192,0,0.0,0,43,376,DEF,Victor,Lindelöf,14,0.6,58,0,8575,0,0,1.38,1.0,0.0,,
0,0,0.0,0.0,0,0,0,11,94,0,0.0,0,40,55,GK,Viljami,Sinisalo,2,0.0,0,0,99,0,0,0.0,0.0,0.0,,
0,1,0.02,1.38,0,0,90,11,1965313,1,0.0,6,62,339,DEF,Virgil,van Dijk,12,5.6,540,6,1676938,1,1,5.68,5.0,2.0,,
0,1,0.04,0.83,0,0,90,11,444428,1,6.0,6,43,231,DEF,Vitalii,Mykolenko,8,3.4,450,5,444679,0,0,5.03,3.0,2.0,,
1,0,0.45,2.61,2,0,90,11,47738,1,24.0,5,49,94,MID,Vitaly,Janelt,4,5.0,524,6,26504,1,3,,,,1.2,10.17
0,0,0.01,0.06,0,0,23,11,56010,0,0.0,0,43,516,DEF,Vladimír,Coufal,19,0.0,23,0,63872,0,0,0.06,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,25013,0,0.0,0,40,660,GK,Vítezslav,Jaros,12,0.2,11,0,17124,0,0,0.14,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,1875,0,0.0,0,45,297,MID,Wanya,Marçal-Madivádua,11,0.0,0,0,2160,0,0,,,,0.0,0.0
0,0,0.37,0.99,1,0,90,11,51058,1,9.0,2,45,189,DEF,Wesley,Fofana,6,1.2,450,5,57548,0,0,6.85,6.0,0.0,,
0,0,0.0,0.0,0,0,0,11,3977,0,0.0,0,49,264,MID,Wes,Burns,10,1.2,219,2,4109,0,0,,,,0.42,2.83
0,0,0.0,0.0,0,0,0,11,15350,0,0.0,0,44,522,GK,Wes,Foderingham,19,0.0,0,0,15658,0,0,0.0,0.0,0.0,,
0,0,0.69,0.59,2,0,69,11,51336,1,44.0,2,50,300,MID,Wilfred,Ndidi,11,2.0,482,6,62105,0,1,,,,0.96,11.67
0,0,0.0,0.0,0,0,1,11,16503,0,0.0,1,50,590,FWD,William,Osula,15,0.6,3,0,17043,0,0,,,,0.0,0.33
0,0,0.26,1.28,1,0,90,11,2368808,1,4.0,2,60,18,DEF,William,Saliba,1,0.6,389,5,2938190,0,0,2.81,7.0,0.0,,
0,0,0.0,0.0,0,0,0,11,14112,0,0.0,0,43,425,DEF,Willy,Boly,16,0.0,0,0,14925,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,10622,0,0.0,0,45,606,MID,Will,Alves,11,0.0,0,0,10990,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,43739,0,0.0,0,40,599,GK,Will,Dennis,3,0.0,0,0,42960,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,3438,0,0.0,0,49,203,MID,Will,Hughes,7,1.0,252,2,3763,0,0,,,,0.62,2.0
0,0,0.0,0.0,0,0,0,11,174469,0,0.0,0,45,609,FWD,Will,Lankshear,18,0.0,0,0,170837,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,2600,0,0.0,0,50,471,MID,Will,Smallbone,17,0.2,22,0,2952,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,2708,0,0.0,0,53,612,MID,Wilson,Odobert,18,0.0,0,0,3045,0,0,,,,0.0,0.0
0,0,0.01,0.7,3,0,90,11,1332574,1,0.0,1,42,291,DEF,Wout,Faes,11,2.2,540,6,1396450,0,0,12.34,13.0,1.0,,
0,0,0.0,0.0,0,0,0,11,60255,0,0.0,0,53,135,MID,Yankuba,Minteh,5,1.4,105,1,103045,1,0,,,,0.39,5.5
0,0,0.01,1.94,1,0,45,11,2971,1,0.0,0,50,600,MID,Yasin,Ayari,5,1.2,324,4,2886,0,0,,,,0.5,4.5
0,0,0.0,0.48,0,0,11,11,342964,0,2.0,1,44,111,MID,Yehor,Yarmoliuk,4,0.8,70,0,298303,0,0,,,,0.22,2.33
0,0,0.0,0.0,0,0,0,11,64786,0,0.0,0,40,558,DEF,Yerson,Mosquera,20,0.0,0,0,79766,0,0,0.0,0.0,0.0,,
0,0,0.62,2.61,2,2,90,11,691218,1,46.0,13,60,110,FWD,Yoane,Wissa,4,5.2,275,3,379819,3,1,,,,2.1,17.17
0,0,0.15,2.02,2,0,90,11,149716,1,0.0,1,55,57,MID,Youri,Tielemans,2,3.0,523,6,156567,0,1,,,,1.39,7.83
0,0,0.0,0.0,0,0,0,11,1346,0,0.0,0,49,237,FWD,Youssef,Ramalho Chermiti,8,0.0,0,0,1235,0,0,,,,0.0,0.0
0,0,0.0,0.44,0,0,1,11,8243,0,0.0,1,45,97,MID,Yunus Emre,Konak,4,0.4,7,0,8107,0,0,,,,0.15,0.5
0,0,0.0,0.02,0,0,6,11,50086,0,0.0,1,49,482,MID,Yves,Bissouma,18,3.0,217,2,42629,1,0,,,,0.28,2.83
0,0,0.0,0.0,0,0,0,11,0,0,0.0,0,45,676,FWD,Zach,Marsh,7,0.0,0,0,0,0,0,,,,0.0,0.0
0,0,0.0,1.52,3,0,87,11,82630,1,0.0,1,44,26,DEF,Álex,Moreno Lopera,16,3.8,489,6,63580,0,1,5.8,6.0,2.0,,
0,0,0.0,0.0,0,0,0,11,16554,0,0.0,0,45,151,MID,Ângelo Gabriel,Borges Damaceno,6,0.0,0,0,18477,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,22828,0,0.0,0,44,183,GK,Đorđe,Petrović,6,0.0,0,0,25721,0,0,0.0,0.0,0.0,,
0,1,0.0,1.11,0,0,90,11,1918554,1,0.0,9,40,521,GK,Łukasz,Fabiański,19,2.8,270,3,1824359,0,0,5.4,4.0,1.0,,
